feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ENSG00000065615	dex	untrt	0.101976720259839	0.155376974726393	0.535963184049385	0.791412320823787	CPLM	1.35	8	8	0
ENSG00000000460	dex	untrt	0.117195678135815	0.181420633524691	0.542189194096557	0.794039421601285	CPLM	1.99	8	8	0
ENSG00000066379	dex	untrt	0.149455746140519	0.231880516735568	0.543067396381304	0.794100091164649	CPLM	1.01	8	8	0
ENSG00000007062	dex	untrt	0.63107990751752	0.990924155892974	0.547729380566639	0.796010998710169	CPLM	1.01	8	3	62
ENSG00000010165	dex	untrt	0.0630728906755542	0.0986027579630423	0.546022271564692	0.796010998710169	CPLM	1.01	8	8	0
ENSG00000027869	dex	untrt	0.63107990751752	0.990924155892974	0.547729380566639	0.796010998710169	CPLM	1.01	8	3	62
ENSG00000066735	dex	untrt	0.445506625041879	0.698763602328064	0.547300742696829	0.796010998710169	CPLM	1.013	8	5	38
ENSG00000029534	dex	untrt	0.169754814602594	0.268239586956954	0.550175555754916	0.798343428763632	CPLM	1.01	8	8	0
ENSG00000004142	dex	untrt	-0.0775869254995093	0.123334004170753	0.552479016128834	0.800461963826357	CPLM	1.01	8	8	0
ENSG00000005302	dex	untrt	-0.0803931221163062	0.128290688231944	0.553968699987168	0.80139679312168	CPLM	1.01	8	8	0
ENSG00000006432	dex	untrt	0.262858832576861	0.421485723434145	0.555809963912198	0.802789170200681	CPLM	1.01	8	8	0
ENSG00000007520	dex	untrt	-0.0727862340362508	0.117995963384637	0.559994309220484	0.802789170200681	CPLM	1.01	8	8	0
ENSG00000029725	dex	untrt	0.0319531901620437	0.0515547986105416	0.558183116463235	0.802789170200681	CPLM	1.99	8	8	0
ENSG00000042445	dex	untrt	0.0604126748551342	0.0979400195409395	0.560006776262224	0.802789170200681	CPLM	1.01	8	8	0
ENSG00000046774	dex	untrt	0.341701757650602	0.552520779345922	0.559014724253868	0.802789170200681	CPLM	1.01	8	5	38
ENSG00000055950	dex	untrt	0.0677468385406762	0.109461425510554	0.55872549362931	0.802789170200681	CPLM	1.191	8	8	0
ENSG00000005022	dex	untrt	0.0686730070920056	0.111924468390882	0.562026062098835	0.804468677121862	CPLM	1.01	8	8	0
ENSG00000014824	dex	untrt	-0.0585636814871504	0.0957103380494178	0.563066576836646	0.804744249123459	CPLM	1.99	8	8	0
ENSG00000006282	dex	untrt	0.0870641063189372	0.142965183695385	0.564862139115586	0.806096496271715	CPLM	1.01	8	8	0
ENSG00000005810	dex	untrt	0.0532260042093913	0.0878102061366837	0.566626050508026	0.807077088922345	CPLM	1.99	8	8	0
ENSG00000047315	dex	untrt	0.0486463217820631	0.0803879161201557	0.56725017735638	0.807077088922345	CPLM	1.99	8	8	0
ENSG00000023287	dex	untrt	-0.0453898106527412	0.0757459252813203	0.570932280658861	0.81109990171446	CPLM	1.99	8	8	0
ENSG00000005379	dex	untrt	-0.130057398774995	0.218122126683831	0.572794115862769	0.812528573921925	CPLM	1.99	8	8	0
ENSG00000064726	dex	untrt	-0.0572167265430218	0.0978400441786069	0.579993063215708	0.821512562674189	CPLM	1.99	8	8	0
ENSG00000010803	dex	untrt	0.0378414036988259	0.0652585604076022	0.58310613240317	0.824691087407763	CPLM	1.99	8	8	0
ENSG00000047230	dex	untrt	0.0571371244162383	0.0989259259207931	0.58455808188432	0.825514315041993	CPLM	1.99	8	8	0
ENSG00000010361	dex	untrt	-0.0742609541303912	0.129840763854398	0.588134444593728	0.827579330710255	CPLM	1.99	8	8	0
ENSG00000048649	dex	untrt	0.0363094706541385	0.0635726704508339	0.588636510252289	0.827579330710255	CPLM	1.99	8	8	0
ENSG00000057019	dex	untrt	0.0765683824935283	0.134050451850075	0.588609972209037	0.827579330710255	CPLM	1.99	8	8	0
ENSG00000050730	dex	untrt	0.465832663110509	0.817801928090193	0.589612305459548	0.82772496727975	CPLM	1.105	8	5	38
ENSG00000007341	dex	untrt	-0.0909591375391301	0.160829589504249	0.592195966606556	0.829484198626229	CPLM	1.713	8	8	0
ENSG00000062096	dex	untrt	0.628881484458278	1.11324581910212	0.592613579208201	0.829484198626229	CPLM	1.01	8	3	62
ENSG00000013364	dex	untrt	-0.0567090951827639	0.100900065619313	0.594451359915158	0.830831134844603	CPLM	1.01	8	8	0
ENSG00000050820	dex	untrt	-0.0915071108279175	0.163346275646797	0.59562197116347	0.83124301563843	CPLM	1.99	8	8	0
ENSG00000019102	dex	untrt	-0.409424665062382	0.733968198241299	0.597147039485216	0.831632311414113	CPLM	1.42	8	7	12
ENSG00000048828	dex	untrt	-0.0530258182051542	0.0951931783157419	0.597653568371364	0.831632311414113	CPLM	1.99	8	8	0
ENSG00000053770	dex	untrt	0.0365684204747303	0.0658120014136875	0.598542011540653	0.831649149270981	CPLM	1.99	8	8	0
ENSG00000025770	dex	untrt	0.0875347687546137	0.159682820376336	0.603350554258213	0.836704496400167	CPLM	1.01	8	8	0
ENSG00000032219	dex	untrt	0.0298073143546413	0.0544664777138022	0.603943709203492	0.836704496400167	CPLM	1.01	8	8	0
ENSG00000064545	dex	untrt	-0.0789604872588414	0.145046164355013	0.605803064687057	0.838057009311978	CPLM	1.01	8	8	0
ENSG00000030110	dex	untrt	-0.0605923261479856	0.112743808280411	0.610305166190414	0.843056190268854	CPLM	1.99	8	8	0
ENSG00000013275	dex	untrt	-0.0670980572824146	0.125979797124055	0.613442049232715	0.845870442937307	CPLM	1.01	8	8	0
ENSG00000065000	dex	untrt	0.0501514442185915	0.0943931044954147	0.614292541985717	0.845870442937307	CPLM	1.99	8	8	0
ENSG00000065413	dex	untrt	0.0894256892976349	0.168666081959292	0.615016444285292	0.845870442937307	CPLM	1.01	8	8	0
ENSG00000022277	dex	untrt	-0.0395684672010085	0.0749974605279467	0.616710809655852	0.84697331166918	CPLM	1.99	8	8	0
ENSG00000053438	dex	untrt	0.190056191271443	0.361170110381192	0.617608527352626	0.846980480430119	CPLM	1.99	8	8	0
ENSG00000039139	dex	untrt	0.127359760138167	0.242691803270202	0.618552572579219	0.847051069809061	CPLM	1.99	8	8	0
ENSG00000007376	dex	untrt	-0.0848369811593423	0.162859692304125	0.621080075465713	0.848404227938112	CPLM	1.01	8	8	0
ENSG00000020633	dex	untrt	-0.27214094239646	0.522803519284995	0.621328702230756	0.848404227938112	CPLM	1.803	8	8	0
ENSG00000001084	dex	untrt	0.0701547388984269	0.135999850577953	0.624413479627771	0.851391368055682	CPLM	1.387	8	8	0
ENSG00000002549	dex	untrt	-0.0782260309538232	0.153360851306744	0.628211524891302	0.851675338745494	CPLM	1.01	8	8	0
ENSG00000009307	dex	untrt	0.0309604990167829	0.060429186010665	0.626717919625847	0.851675338745494	CPLM	1.99	8	8	0
ENSG00000034239	dex	untrt	0.191358866896587	0.374706761064789	0.627808183999786	0.851675338745494	CPLM	1.017	8	8	0
ENSG00000043093	dex	untrt	-0.039128437519161	0.0763914445140389	0.626806081533656	0.851675338745494	CPLM	1.99	8	8	0
ENSG00000007202	dex	untrt	0.0359962571382867	0.0707692930199509	0.629159301384725	0.851743476482317	CPLM	1.99	8	8	0
ENSG00000011132	dex	untrt	-0.0446579019455449	0.0883865286359106	0.631396930734632	0.853555110067188	CPLM	1.01	8	8	0
ENSG00000011083	dex	untrt	0.623527189147097	1.24569132251927	0.634517020912547	0.856552848998588	CPLM	1.01	8	3	62
ENSG00000010379	dex	untrt	0.614277314210689	1.26944317534694	0.645614302298916	0.867829989917382	CPLM	1.033	8	3	62
ENSG00000060303	dex	untrt	0.445403319607846	0.919912241403637	0.645423421240359	0.867829989917382	CPLM	1.01	8	5	38
ENSG00000065559	dex	untrt	-0.0416377614107529	0.0858121555288183	0.644727725390248	0.867829989917382	CPLM	1.99	8	8	0
ENSG00000006652	dex	untrt	0.0695696147912599	0.145546347034037	0.649574313138883	0.86915097987868	CPLM	1.99	8	8	0
ENSG00000008988	dex	untrt	0.0655229141019552	0.136740245409726	0.648776321464553	0.86915097987868	CPLM	1.01	8	8	0
ENSG00000042062	dex	untrt	-0.107279747878525	0.22373074170758	0.648557631953116	0.86915097987868	CPLM	1.01	8	8	0
ENSG00000064199	dex	untrt	0.0719160658489501	0.150777537458826	0.650260480204281	0.86915097987868	CPLM	1.01	8	8	0
ENSG00000006194	dex	untrt	-0.0362432751066233	0.0769346949390821	0.654215657125006	0.870171668831804	CPLM	1.99	8	8	0
ENSG00000010295	dex	untrt	0.084052197221729	0.178225183156254	0.653868337749204	0.870171668831804	CPLM	1.99	8	8	0
ENSG00000042832	dex	untrt	-0.15769632215948	0.333971288221678	0.653478522948249	0.870171668831804	CPLM	1.174	8	8	0
ENSG00000058673	dex	untrt	0.0336196119822155	0.0714725236767045	0.654691856212758	0.870171668831804	CPLM	1.99	8	8	0
ENSG00000025434	dex	untrt	-0.0554496800470984	0.121240874168162	0.663511188217311	0.879430331869033	CPLM	1.01	8	8	0
ENSG00000054116	dex	untrt	-0.0332435366415177	0.0726332677863016	0.663281143993796	0.879430331869033	CPLM	1.01	8	8	0
ENSG00000061455	dex	untrt	0.0850308961123252	0.18700781514319	0.665318226527287	0.880595532739743	CPLM	1.01	8	8	0
ENSG00000007545	dex	untrt	-0.0348872543860591	0.0774544831047465	0.668223806313575	0.881981073979949	CPLM	1.01	8	8	0
ENSG00000040531	dex	untrt	0.0282955475955818	0.0628038857512857	0.668145106883798	0.881981073979949	CPLM	1.01	8	8	0
ENSG00000062650	dex	untrt	-0.0273537760372319	0.0609372790144492	0.669272528886862	0.882138374880045	CPLM	1.99	8	8	0
ENSG00000001497	dex	untrt	0.0339445715601231	0.0761967258771674	0.671591697468027	0.883322331194721	CPLM	1.99	8	8	0
ENSG00000063177	dex	untrt	0.0765658790561384	0.172119685596426	0.672032374207153	0.883322331194721	CPLM	1.01	8	8	0
ENSG00000029639	dex	untrt	0.049010457065288	0.111616246089728	0.675962161053776	0.884811159779356	CPLM	1.99	8	8	0
ENSG00000033030	dex	untrt	-0.0385857764466857	0.0874241093122649	0.674410790143041	0.884811159779356	CPLM	1.01	8	8	0
ENSG00000065054	dex	untrt	0.0918275002051213	0.208501188859504	0.675058425805756	0.884811159779356	CPLM	1.99	8	8	0
ENSG00000063015	dex	untrt	0.222583475634947	0.509164109158359	0.677294375962091	0.885333833041356	CPLM	1.01	8	6	25
ENSG00000004779	dex	untrt	-0.0377324192829801	0.0894909284605146	0.687980629351282	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000005961	dex	untrt	0.158015607371838	0.374401286528449	0.687694008889549	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000007047	dex	untrt	-0.0253056263019788	0.0590701894593505	0.683312723787914	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000018699	dex	untrt	0.0303674742560306	0.0719548045456995	0.687703260626115	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000049130	dex	untrt	0.0938930952643515	0.219787953721143	0.68414009009493	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000054654	dex	untrt	-0.0691505054310847	0.161888031364335	0.684173414497469	0.889500840946004	CPLM	1.99	8	8	0
ENSG00000060491	dex	untrt	-0.0546554734932386	0.129143580861634	0.686888562540349	0.889500840946004	CPLM	1.01	8	8	0
ENSG00000063241	dex	untrt	0.0671603858214221	0.157719434826276	0.685089286912907	0.889500840946004	CPLM	1.843	8	8	0
ENSG00000037474	dex	untrt	-0.0602885314308707	0.1442005403946	0.690433284021829	0.891457396648592	CPLM	1.99	8	8	0
ENSG00000008118	dex	untrt	0.180888914742934	0.435086155523556	0.692049843253529	0.892330572347282	CPLM	1.99	8	8	0
ENSG00000005955	dex	untrt	-0.0239025507738843	0.0596102640021173	0.702323920870022	0.903123849465651	CPLM	1.01	8	8	0
ENSG00000008405	dex	untrt	-0.0435835018078552	0.10841070406095	0.701597218524572	0.903123849465651	CPLM	1.253	8	8	0
ENSG00000008838	dex	untrt	0.0320828261440751	0.0822859107381636	0.710079039996993	0.905732538920895	CPLM	1.01	8	8	0
ENSG00000011021	dex	untrt	-0.0392327915352885	0.0992278834937107	0.706236366073081	0.905732538920895	CPLM	1.01	8	8	0
ENSG00000013503	dex	untrt	-0.042401463018276	0.10849581545516	0.709435784991702	0.905732538920895	CPLM	1.237	8	8	0
ENSG00000047662	dex	untrt	-0.187552762339471	0.475395144338404	0.706838801914778	0.905732538920895	CPLM	1.026	8	8	0
ENSG00000065621	dex	untrt	0.116788335023079	0.297352254561706	0.708070189771737	0.905732538920895	CPLM	1.01	8	8	0
ENSG00000066777	dex	untrt	-0.0199803028911745	0.0511024488635005	0.709314330207514	0.905732538920895	CPLM	1.99	8	8	0
ENSG00000013810	dex	untrt	-0.0726752904511813	0.187389414736537	0.711527318272394	0.906361644349667	CPLM	1.99	8	8	0
ENSG00000006327	dex	untrt	0.111931733646831	0.292207268775429	0.714882058892374	0.908417442891927	CPLM	1.99	8	8	0
ENSG00000012232	dex	untrt	-0.0273165790656098	0.0716788683297627	0.716260788905915	0.908417442891927	CPLM	1.99	8	8	0
ENSG00000049860	dex	untrt	0.0398410371152543	0.104187059159223	0.715344156267523	0.908417442891927	CPLM	1.99	8	8	0
ENSG00000059377	dex	untrt	0.140488533144661	0.369619809917298	0.716970141966337	0.908417442891927	CPLM	1.99	8	8	0
ENSG00000066230	dex	untrt	0.132541052973922	0.350813794772565	0.718576062207547	0.909238244046617	CPLM	1.99	8	8	0
ENSG00000010610	dex	untrt	0.186877653856291	0.49679352662883	0.719734510073097	0.909491411530451	CPLM	1.99	8	8	0
ENSG00000002330	dex	untrt	-0.040250550331474	0.108211996924671	0.722705551937509	0.909612160197209	CPLM	1.01	8	8	0
ENSG00000005889	dex	untrt	-0.0452425671810778	0.120965515591903	0.721255938049621	0.909612160197209	CPLM	1.292	8	8	0
ENSG00000010244	dex	untrt	-0.0486321174428514	0.130523068161256	0.722257600153423	0.909612160197209	CPLM	1.99	8	8	0
ENSG00000011638	dex	untrt	-0.0400152993777864	0.109163189103682	0.726523664831367	0.913206566788036	CPLM	1.99	8	8	0
ENSG00000031691	dex	untrt	-0.0590063472141693	0.162697137802495	0.729280068240973	0.914249385417019	CPLM	1.01	8	8	0
ENSG00000065325	dex	untrt	-0.283014737558875	0.778960214147705	0.728820548058678	0.914249385417019	CPLM	1.098	8	5	38
ENSG00000004776	dex	untrt	0.0845744194164949	0.236850017123169	0.733255062665755	0.918019860778102	CPLM	1.99	8	8	0
ENSG00000066557	dex	untrt	0.0424223777254264	0.119655362083039	0.735063760624833	0.919071816644225	CPLM	1.99	8	8	0
ENSG00000002587	dex	untrt	0.37507306357502	1.0688503381343	0.737646544882112	0.919589481236028	CPLM	1.099	8	3	62
ENSG00000010318	dex	untrt	0.0412894094873364	0.120251916355045	0.743040834928215	0.919589481236028	CPLM	1.99	8	8	0
ENSG00000011426	dex	untrt	0.038734136467042	0.111186190048458	0.739458859809953	0.919589481236028	CPLM	1.01	8	8	0
ENSG00000011590	dex	untrt	-0.240089394504351	0.699778779587538	0.743229854697611	0.919589481236028	CPLM	1.192	8	6	25
ENSG00000023191	dex	untrt	-0.0528568946817793	0.152003824960576	0.73991412206234	0.919589481236028	CPLM	1.01	8	8	0
ENSG00000053371	dex	untrt	-0.0302133704181014	0.0860172823739989	0.737407685205041	0.919589481236028	CPLM	1.01	8	8	0
ENSG00000057608	dex	untrt	0.0280751614284744	0.0812458708011174	0.741468071321815	0.919589481236028	CPLM	1.01	8	8	0
ENSG00000059769	dex	untrt	-0.0554820273786123	0.161068886324201	0.742251654323969	0.919589481236028	CPLM	1.99	8	8	0
ENSG00000036257	dex	untrt	0.0313060904189386	0.0925493204684126	0.746686841514059	0.921463995574567	CPLM	1.99	8	8	0
ENSG00000065361	dex	untrt	-0.158612814597215	0.46739731045494	0.745906440055605	0.921463995574567	CPLM	1.143	8	8	0
ENSG00000006530	dex	untrt	0.0323049751458915	0.0970537365682223	0.750565147431691	0.921939844783827	CPLM	1.99	8	8	0
ENSG00000007171	dex	untrt	0.2793525775942	0.842519713120439	0.751490552547786	0.921939844783827	CPLM	1.092	8	5	38
ENSG00000007384	dex	untrt	-0.0337215904304324	0.103154633042378	0.754844319701827	0.921939844783827	CPLM	1.01	8	8	0
ENSG00000011275	dex	untrt	0.025982279963151	0.0793088742672567	0.754336759751676	0.921939844783827	CPLM	1.99	8	8	0
ENSG00000018408	dex	untrt	-0.0431549525200129	0.128673461023425	0.74875176105289	0.921939844783827	CPLM	1.642	8	8	0
ENSG00000065135	dex	untrt	-0.0298602641574498	0.0911015986011118	0.754221591153838	0.921939844783827	CPLM	1.99	8	8	0
ENSG00000066455	dex	untrt	0.0264884824441399	0.0798356067311633	0.751332651379234	0.921939844783827	CPLM	1.99	8	8	0
ENSG00000066629	dex	untrt	-0.0309007878799991	0.0944732212058894	0.754713467223156	0.921939844783827	CPLM	1.99	8	8	0
ENSG00000005059	dex	untrt	-0.0386745905301181	0.122375244191051	0.762682512255594	0.928825293849152	CPLM	1.99	8	8	0
ENSG00000011332	dex	untrt	-0.0868294188430963	0.275312350457681	0.763150505329565	0.928825293849152	CPLM	1.99	8	8	0
ENSG00000058335	dex	untrt	-0.222100584154566	0.705047818184951	0.763418049739029	0.928825293849152	CPLM	1.084	8	5	38
ENSG00000001461	dex	untrt	0.0662296164281072	0.212071081303269	0.765381857610837	0.929025006971397	CPLM	1.99	8	8	0
ENSG00000015676	dex	untrt	0.025069967025597	0.0803317526210853	0.765540100581278	0.929025006971397	CPLM	1.01	8	8	0
ENSG00000011451	dex	untrt	-0.0328486835813111	0.108586552872143	0.772475143549182	0.929124095346228	CPLM	1.01	8	8	0
ENSG00000016864	dex	untrt	-0.0267071492659007	0.0870650321888186	0.769400836861478	0.929124095346228	CPLM	1.99	8	8	0
ENSG00000019549	dex	untrt	-0.10547118735641	0.345310104314437	0.770350946777491	0.929124095346228	CPLM	1.99	8	8	0
ENSG00000021574	dex	untrt	-0.0251465276984639	0.0830198064689522	0.772194642828683	0.929124095346228	CPLM	1.99	8	8	0
ENSG00000037965	dex	untrt	0.199160944161618	0.649293869848393	0.769411534880024	0.929124095346228	CPLM	1.99	8	8	0
ENSG00000064886	dex	untrt	0.0598605541885873	0.196301853579263	0.7707119095767	0.929124095346228	CPLM	1.99	8	8	0
ENSG00000065427	dex	untrt	-0.0401780963178376	0.129834444675663	0.767439538788827	0.929124095346228	CPLM	1.01	8	8	0
ENSG00000009830	dex	untrt	-0.0294261547361683	0.0992275955208104	0.776805922914975	0.933150406134571	CPLM	1.346	8	8	0
ENSG00000001561	dex	untrt	-0.14525575069414	0.500530629762132	0.781429237487766	0.935857523978249	CPLM	1.99	8	8	0
ENSG00000005187	dex	untrt	0.0794362953721332	0.274489848791237	0.782017930995523	0.935857523978249	CPLM	1.01	8	8	0
ENSG00000050344	dex	untrt	0.0562510168303292	0.193493968104205	0.781058584063152	0.935857523978249	CPLM	1.99	8	8	0
ENSG00000018280	dex	untrt	0.0789987518219501	0.279574661405999	0.787002975129732	0.936780294543597	CPLM	1.99	8	8	0
ENSG00000059378	dex	untrt	-0.0308290637223083	0.109262781914813	0.78730441713713	0.936780294543597	CPLM	1.01	8	8	0
ENSG00000063176	dex	untrt	-0.0303194183379331	0.106493552091334	0.785440240662793	0.936780294543597	CPLM	1.01	8	8	0
ENSG00000064313	dex	untrt	-0.0173325464681079	0.0615545239590285	0.787724631238978	0.936780294543597	CPLM	1.99	8	8	0
ENSG00000064651	dex	untrt	0.0198863224525956	0.0700828583557509	0.786135760209971	0.936780294543597	CPLM	1.01	8	8	0
ENSG00000002933	dex	untrt	-0.253337780500782	0.905067042392033	0.788945785947726	0.937058261407249	CPLM	1.99	8	8	0
ENSG00000006016	dex	untrt	-0.10368176782807	0.37261263352318	0.790156227562121	0.937322824945566	CPLM	1.99	8	8	0
ENSG00000066405	dex	untrt	0.0750888244321679	0.271650476366671	0.791502630567687	0.937747810747484	CPLM	1.01	8	8	0
ENSG00000002586	dex	untrt	-0.0266798397394543	0.0977799215364477	0.794111865307703	0.939666035133429	CPLM	1.99	8	8	0
ENSG00000060339	dex	untrt	0.0363627530386353	0.136757103145495	0.79922221938093	0.944535350177463	CPLM	1.99	8	8	0
ENSG00000006740	dex	untrt	0.0628171946116052	0.237720051314261	0.800430660378991	0.94478693619361	CPLM	1.99	8	8	0
ENSG00000006606	dex	untrt	0.11057905426249	0.422146403446363	0.802124756845436	0.945610427635179	CPLM	1.911	8	8	0
ENSG00000006015	dex	untrt	0.0666708151371554	0.260623363822033	0.806639536703966	0.946633939308422	CPLM	1.99	8	8	0
ENSG00000007933	dex	untrt	-0.173882206801344	0.688257551352477	0.808978002928483	0.946633939308422	CPLM	1.99	8	8	0
ENSG00000010292	dex	untrt	0.019146591341569	0.074089090412537	0.804714115372113	0.946633939308422	CPLM	1.99	8	8	0
ENSG00000031003	dex	untrt	-0.011573184608092	0.0454956049159127	0.807695518353128	0.946633939308422	CPLM	1.01	8	8	0
ENSG00000051009	dex	untrt	0.0145965856431877	0.0577048754190657	0.808748468075539	0.946633939308422	CPLM	1.01	8	8	0
ENSG00000064102	dex	untrt	0.0408819142934107	0.160744777092326	0.807733984525322	0.946633939308422	CPLM	1.99	8	8	0
ENSG00000006459	dex	untrt	0.0380501865234598	0.152653284768093	0.81147413746114	0.948385414348057	CPLM	1.99	8	8	0
ENSG00000007312	dex	untrt	-0.200871022448044	0.825274311295547	0.815804372969771	0.949936625703451	CPLM	1.01	8	6	25
ENSG00000012817	dex	untrt	0.117288803615752	0.480976080322296	0.815466627196183	0.949936625703451	CPLM	1.813	8	8	0
ENSG00000066044	dex	untrt	-0.0177916698543681	0.0726229067580948	0.814630221375025	0.949936625703451	CPLM	1.038	8	8	0
ENSG00000002745	dex	untrt	0.164957809525863	0.687411280974025	0.818342011378935	0.951723736272806	CPLM	1.99	8	8	0
ENSG00000005483	dex	untrt	-0.0196270448214072	0.0826783822093917	0.820252152309342	0.952777591850141	CPLM	1.99	8	8	0
ENSG00000012223	dex	untrt	-0.260480646610809	1.13422850821131	0.825989059606357	0.958268481132559	CPLM	1.243	8	3	62
ENSG00000066583	dex	untrt	0.0482955604052005	0.215088823053482	0.829790141774291	0.961502862690845	CPLM	1.99	8	8	0
ENSG00000008283	dex	untrt	0.0246243887306169	0.11178038874769	0.832947623720968	0.963984505989267	CPLM	1.99	8	8	0
ENSG00000066248	dex	untrt	0.227392744728278	1.05248412899393	0.836104063377141	0.966458899080276	CPLM	1.402	8	5	38
ENSG00000037757	dex	untrt	-0.0552415865800383	0.260894183977464	0.839319593382479	0.968995491630137	CPLM	1.082	8	8	0
ENSG00000021488	dex	untrt	0.117680064250157	0.565913522132508	0.842149156213501	0.96990236559055	CPLM	1.01	8	6	25
ENSG00000060971	dex	untrt	-0.0184358078575257	0.0881717204690555	0.841296267930494	0.96990236559055	CPLM	1.01	8	8	0
ENSG00000013306	dex	untrt	0.0254084553228487	0.127466784537964	0.848585161998031	0.971742583706869	CPLM	1.01	8	8	0
ENSG00000044574	dex	untrt	-0.0646654470598415	0.329676710747121	0.850969018052264	0.971742583706869	CPLM	1.99	8	8	0
ENSG00000050130	dex	untrt	0.0165403757758408	0.0839834182760797	0.850370207486955	0.971742583706869	CPLM	1.99	8	8	0
ENSG00000053900	dex	untrt	0.00874163236323425	0.0433690153908158	0.846917533873916	0.971742583706869	CPLM	1.01	8	8	0
ENSG00000059122	dex	untrt	0.03484344856112	0.17361493649974	0.84756813043307	0.971742583706869	CPLM	1.99	8	8	0
ENSG00000063978	dex	untrt	0.012660376827629	0.0649740569488924	0.85193870352383	0.971742583706869	CPLM	1.99	8	8	0
ENSG00000064490	dex	untrt	0.0226045194619955	0.115496597982754	0.85129252620598	0.971742583706869	CPLM	1.516	8	8	0
ENSG00000065243	dex	untrt	-0.0149706838077799	0.0742452093185263	0.8468619297878	0.971742583706869	CPLM	1.99	8	8	0
ENSG00000010932	dex	untrt	-0.136018987274769	0.709857909962917	0.85436435005896	0.972027327531406	CPLM	1.022	8	7	12
ENSG00000013563	dex	untrt	0.032181457735071	0.169004547558606	0.855261136447549	0.972027327531406	CPLM	1.99	8	8	0
ENSG00000064042	dex	untrt	0.0423432184208488	0.221641219195224	0.854791786273118	0.972027327531406	CPLM	1.99	8	8	0
ENSG00000004864	dex	untrt	0.0348613456004417	0.185231337304285	0.856920423898518	0.972732024011461	CPLM	1.99	8	8	0
ENSG00000042493	dex	untrt	0.0327522543290109	0.175280150317667	0.857931195044882	0.972732024011461	CPLM	1.99	8	8	0
ENSG00000030304	dex	untrt	-0.057355702798647	0.319237844326986	0.863329994966958	0.975357339551956	CPLM	1.99	8	8	0
ENSG00000046651	dex	untrt	-0.0365234791593563	0.202281857483298	0.862659303646909	0.975357339551956	CPLM	1.435	8	8	0
ENSG00000060982	dex	untrt	0.0213416587091665	0.117431506648979	0.861773350026128	0.975357339551956	CPLM	1.99	8	8	0
ENSG00000000457	dex	untrt	0.0127606121934145	0.0721622141465777	0.865458207908005	0.976420315349459	CPLM	1.99	8	8	0
ENSG00000060140	dex	untrt	0.119086911871949	0.677884183214862	0.866328667570332	0.976420315349459	CPLM	1.01	8	5	38
ENSG00000028310	dex	untrt	0.0154724346005937	0.0902182014229267	0.8694683949011	0.977636856352066	CPLM	1.99	8	8	0
ENSG00000065970	dex	untrt	0.0134927483150982	0.0786715664139187	0.869463007166283	0.977636856352066	CPLM	1.01	8	8	0
ENSG00000015475	dex	untrt	0.0332955502475129	0.199682509392379	0.873050128330076	0.980502451816854	CPLM	1.99	8	8	0
ENSG00000005075	dex	untrt	-0.0174357470472969	0.107516206909565	0.876496607061797	0.983209550947571	CPLM	1.01	8	8	0
ENSG00000002746	dex	untrt	-0.0407264261710323	0.255548080060211	0.878607610605611	0.98441395804572	CPLM	1.99	8	8	0
ENSG00000054611	dex	untrt	0.00806033474341748	0.0512635903427313	0.880218822427596	0.985056205759184	CPLM	1.317	8	8	0
ENSG00000006747	dex	untrt	-0.0642044742375376	0.418011078870693	0.882964685843921	0.985860997807562	CPLM	1.01	8	7	12
ENSG00000008018	dex	untrt	0.0134479381613434	0.0876797864413897	0.883130468950837	0.985860997807562	CPLM	1.01	8	8	0
ENSG00000055208	dex	untrt	-0.0127201251629841	0.0836014686549068	0.88405448802343	0.985860997807562	CPLM	1.99	8	8	0
ENSG00000005206	dex	untrt	-0.0116800108763126	0.0796607500265032	0.888232881866987	0.985886555428971	CPLM	1.99	8	8	0
ENSG00000005893	dex	untrt	-0.00538782124264689	0.0365633138408979	0.887678032410702	0.985886555428971	CPLM	1.01	8	8	0
ENSG00000006125	dex	untrt	0.0108845584858667	0.0727155865240628	0.885916656066905	0.985886555428971	CPLM	1.01	8	8	0
ENSG00000058453	dex	untrt	-0.0183414832169686	0.124319664107827	0.887542799403478	0.985886555428971	CPLM	1.01	8	8	0
ENSG00000038210	dex	untrt	0.021435955368087	0.148985103904874	0.89030619559308	0.987033387404011	CPLM	1.99	8	8	0
ENSG00000044524	dex	untrt	-0.0526710547659168	0.372905401192044	0.892299292603688	0.988088714913536	CPLM	1.99	8	8	0
ENSG00000012061	dex	untrt	0.0180936310912861	0.130150605804914	0.893982603915854	0.988386170700464	CPLM	1.99	8	8	0
ENSG00000014164	dex	untrt	0.0294257111779185	0.213017051521262	0.894650917420125	0.988386170700464	CPLM	1.01	8	8	0
ENSG00000006757	dex	untrt	0.0132335874503201	0.102605816178836	0.901592202059319	0.994896511342202	CPLM	1.01	8	8	0
ENSG00000000938	dex	untrt	19.9171431648496	4833.65883416756	0.996845901411233	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000001630	dex	untrt	0.00867601531796747	0.202074220574923	0.967146668675452	0.99936269346756	CPLM	1.01	8	8	0
